win
win
win
Draw
win
Draw
win
win
win
win
win
win
Draw
Draw
win
Draw
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
Draw
win
win
win
win
win
Draw
Draw
win
Draw
win
win
win
Draw
Draw
win
win
win
Draw
win
win
win
Draw
win
win
win
win
Draw
Draw
win
win
Draw
win
win
win
win
Draw
win
win
win
win
win
Draw
win
win
win
win
win
win
Draw
win
win
Draw
Draw
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
Draw
Draw
win
win
win
win
win
win
win
Draw
Draw
win
win
win
Draw
Draw
win
win
win
win
win
Draw
Draw
Draw
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
Draw
win
win
win
Draw
win
win
Draw
win
win
Draw
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
Draw
Draw
win
win
win
win
win
win
win
Draw
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
Draw
Draw
win
win
win
win
win
win
win
Draw
win
win
Draw
win
win
win
win
Draw
win
win
Draw
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
Draw
win
win
win
win
Draw
win
win
win
win
win
win
win
win
Draw
win
win
win
win
Draw
Draw
Draw
Draw
win
win
Draw
win
win
Draw
Draw
win
Draw
Draw
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
Draw
Draw
win
Draw
Draw
Draw
win
win
win
Draw
win
Draw
win
win
win
win
win
Draw
win
win
win
win
Draw
win
win
win
win
Draw
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
Draw
Draw
Draw
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
Draw
win
win
win
Draw
Draw
win
win
win
Draw
win
Draw
Draw
Draw
Draw
win
win
Draw
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
Draw
Draw
Draw
win
win
win
win
Draw
win
win
win
Draw
win
win
win
win
win
Draw
win
win
win
Draw
win
win
win
win
win
win
win
win
Draw
Draw
Draw
win
win
Draw
Draw
win
win
Draw
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
Draw
win
win
Draw
win
win
win
win
win
Draw
win
win
win
Draw
Draw
win
win
win
win
win
Draw
win
win
win
win
win
Draw
win
win
Draw
win
win
win
win
Draw
win
win
win
Draw
win
Draw
win
Draw
win
Draw
Draw
win
win
win
win
Draw
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
Draw
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
Draw
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
Draw
win
Draw
Draw
win
win
win
win
Draw
win
win
win
win
Draw
win
win
win
win
win
Draw
Draw
win
win
win
win
Draw
Draw
win
win
win
Draw
win
win
win
win
Draw
win
win
win
win
win
win
win
win
Draw
win
Draw
win
Draw
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
Draw
Draw
win
Draw
win
Draw
Draw
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
win
Draw
Draw
win
win
win
win
win
win
Draw
win
win
win
Draw
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
Draw
Draw
win
win
win
Draw
win
win
win
win
win
win
Draw
win
win
win
Draw
Draw
win
win
win
Draw
Draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
Draw
Draw
win
win
win
win
win
win
win
win
win
Draw
win
Draw
win
win
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
Draw
Draw
win
win
win
win
win
Draw
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
Draw
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
Draw
win
Draw
win
win
win
win
win
Draw
win
Draw
win
win
win
win
Draw
win
Draw
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
win
win
Draw
win
win
win
win
win
win
win
Draw
win
win
win
win
Draw
win
Draw
win
win
win
win
win
Draw
win
win
win
win
